,ATMP_In_F,ATMP_In_P,ATMP_In_T,BFW_F,BFW_P,BFW_T,ECON_OUT_F,ECON_OUT_P,ECON_OUT_T,FG_2_AIRPH_Fm,FG_2_AIRPH_P,FG_2_AIRPH_T,FG_2_ECON_Fm,FG_2_ECON_P,FG_2_ECON_T,FG_2_FSH_Fm,FG_2_FSH_P,FG_2_FSH_T,FG_2_PrSH_Fm,FG_2_PrSH_P,FG_2_PrSH_T,FG_2_RH_Fm,FG_2_RH_P,FG_2_RH_T,FG_PrSH_2_Mix_Fm,FG_PrSH_2_Mix_P,FG_PrSH_2_Mix_T,FG_RH_2_Mix_Fm,FG_RH_2_Mix_P,FG_RH_2_Mix_T,FSH_In_F,FSH_In_P,FSH_In_T,MS_F,MS_P,MS_T,POWER_GROSS,PlatenSH_IN_F,PlatenSH_IN_P,PlatenSH_IN_T,PrSH_IN_F,PrSH_IN_P,PrSH_IN_T,RHT_COLD_F,RHT_COLD_P,RHT_COLD_T,RHT_HOT_F,RHT_HOT_P,RHT_HOT_T
209,23301.781465075048,26054555.533258732,739.3984827627023,24813.293189957396,26922035.94816066,468.5514702334116,23932.381391974417,26314798.299395002,525.4265101937353,499.2219364750199,100096.69425585067,490.0162075171212,501.58987886303623,99342.48718849497,690.6739461740817,495.5629186269816,100463.46028646137,1452.912055777854,122.03426657778377,99914.35627849905,1219.750085309666,379.2065910621134,99805.94503021207,1219.2598996153424,131.06303833553307,100354.20555374166,676.9943761721988,381.5967964809069,99915.62985916642,686.9515465363985,22119.458905110212,26186507.92880828,679.7927254353117,23909.697418574448,26053720.36378309,743.7697594848169,495007469.92960113,22008.36908637877,26187607.9497247,666.0386370688996,24910.177539043696,26315423.92576892,665.4671569464325,19108.83974685672,3677443.6274402523,579.8424296268457,22658.798338134504,3258672.2788359486,850.4393935003336
210,21141.00688745354,26058828.08098302,741.8262396036798,22586.446483252632,26921470.380464066,462.7279168659539,22994.152713240168,26318230.81421797,530.9126610194534,500.3778994715983,100699.72516853841,485.35248940806804,490.56314397306596,98734.24375634031,690.2661668741322,497.06012088271297,100064.98306000311,1444.0476519753083,121.48660531297588,100555.11383412553,1222.9664198561777,375.4752522191668,101179.41917673252,1205.4057060509303,115.66585345788481,100660.46344077321,673.05513179009,376.8117739059087,100865.34863605392,696.2817121859488,22725.978327013494,26190343.820955984,688.9881352713544,22999.106786935212,26059291.788322095,741.0201586461749,489999501.2927499,22121.205183048725,26190844.59292109,676.3314937886867,21307.19795081987,26317713.601871993,671.3411908769607,21067.23375295265,3677519.787303043,577.8267325424109,19024.770714625083,3268342.610381382,869.9615931560909
211,21449.59639168756,26058070.631666157,733.373647002431,23458.180959224286,26922190.583964124,466.85779429683,23088.347212899396,26318518.254626114,528.7679134134736,509.0117728754865,101173.6205484328,486.4191377769781,494.46103454941886,99728.18665526994,686.6015361682446,494.12504953453845,99728.55167942532,1463.4052498163826,111.69797097736249,101166.38515977864,1207.6636012897995,383.07567159371933,99248.2969189903,1207.4439537507428,128.6078214788175,99968.49845178523,677.1082334665911,371.88715746169527,99891.72292575528,696.6865837358309,23008.892856323342,26191819.122091264,676.376966336845,21814.305707697815,26060718.103372086,741.6647200699005,489990770.54547113,24194.509343425394,26191621.76397472,666.4797546939494,21294.756439013923,26318291.38399537,658.523131184031,20382.54353583429,3676723.3339568186,586.8929909729984,21359.54890578246,3268141.1860878025,862.9694135300026
212,22231.010059214696,26057505.485491455,746.0268714533969,22908.08469840799,26923150.18493851,464.69646061478414,23048.814810731124,26317177.118806895,522.2893795974193,492.0592593465026,99912.30953419332,486.7720900653616,492.8204672704767,100118.4576624475,687.8014706622931,500.52912775065266,100523.5552956195,1452.2428330087648,121.70504668066572,98983.40246398092,1212.7646358086984,373.0035157126594,100930.5975040055,1209.8332114597972,119.67450463871712,99926.65616735858,684.4640215688594,375.23977756126595,99561.767405195,688.1041022692377,23628.037982467238,26190563.936970655,690.3245205482012,23369.045262586045,26057297.08921041,738.2162698177459,490005816.51745665,22196.14619689693,26191482.978665605,661.0291414078724,24129.686955540226,26319969.914232936,674.5858924814737,19914.47758465358,3675417.382338209,578.2486890838786,21500.014176269277,3266143.869617651,857.9087964791224
213,24096.73219545645,26058031.828893572,738.7273274046034,22612.865396035744,26920665.28193993,464.8795762933369,22388.18164047176,26317791.48872189,523.7505939803402,497.1567325431259,99847.52583328978,495.950535233194,502.0061053720219,99944.88718460324,690.2331972907641,496.5455638219958,100736.12130760131,1441.5688266900966,122.88655152116866,99745.8290305882,1222.06089185184,383.8727071689002,99839.73525619334,1217.5287504274738,120.35712944750419,100738.3249340863,672.5281227236306,374.41367784650976,100191.33568427237,689.3067486627243,23404.130324604757,26191363.674489483,688.3857000427234,23509.735110676436,26061477.949495964,745.6261695388337,489993148.4641233,22195.952377250847,26190802.088664975,667.818516146778,21115.127196887403,26317262.500629473,665.3231079879367,19398.807647947368,3677138.169624614,579.0096305162359,18484.475801340534,3266864.2913929196,869.0473070871883
214,23371.459986614365,26057278.378414694,735.1624855739532,23760.89092836207,26922612.92861898,469.0824399500739,23359.978688908406,26317630.891771313,540.7375809747354,491.6063138064112,99565.73109886279,487.7422596854726,503.2153870744922,100714.2783098929,695.8390636699021,496.4587940117464,100089.37170606003,1449.6636967501142,111.01794324079493,99908.65601959471,1211.6380262058613,384.01786632620343,100240.59280498819,1215.2329439558482,116.72567346143693,99740.37519133577,670.435862864601,374.0848527435007,99822.10662941374,695.7214361080565,22278.921705024946,26191312.81997855,675.4623690244524,20292.23764451185,26058716.11937012,750.0383640222849,489994389.30310184,22795.24934062342,26190584.54054738,668.8814070899438,20223.171061402416,26318620.140591774,669.0068582715975,18575.778575935838,3677606.2514031134,582.0540028692274,18319.07549946948,3266723.008004678,855.2308519388572
215,22892.95048338657,26057701.81623898,745.2336760870952,23240.4219882723,26923321.775392137,462.04458720556846,22867.776063918693,26318487.616979096,535.8349869961057,491.61694158456373,99676.16234275859,488.4279018556152,501.0569727512247,99637.08888428751,695.9478146691021,499.4707553438915,100642.41482018578,1444.8460592359227,116.25485164873011,100801.49870229169,1209.1435182454245,377.12399846994384,100186.85892373991,1209.8560586140266,118.54526574565303,99469.5387931489,674.1879095395627,378.71402867620606,100283.02069219439,688.8991209010852,23540.94615863238,26190258.875345815,689.7244898566636,22948.636653771242,26057607.874700412,743.8541729751369,489999763.30793697,22733.599606332482,26190241.914572246,669.9878283001639,21648.81663386277,26317692.987360608,664.0870943531427,21095.186327380416,3675715.917412467,577.6845684434542,20965.582289570735,3265891.983471109,855.3835050964984
216,24528.681425879382,26057410.727359854,746.7263662914729,22162.152267463232,26922180.431616373,458.2371553881332,23870.30007173811,26319027.521947835,527.374898909332,501.5365600776276,100201.5298253025,487.4978815004598,499.7347326302101,100316.91750826887,699.1887405101929,482.82890353491285,99619.50661395011,1447.4835095746305,124.47623040037485,99424.05724497268,1219.8122291328182,373.07543763242137,100712.83458675773,1204.9286439625853,117.89666108953311,100189.3582802137,676.8577653952584,386.1311214840123,99543.43830161773,688.8875009045032,24200.413083569358,26190977.428177066,685.4235446857932,23859.086834152866,26060144.789936822,741.4678643565184,490014998.8636262,23829.563005108623,26190801.82672962,664.2680469971663,23120.413207725414,26320467.919032983,663.5931729800773,20424.62518299162,3677710.761477489,587.720786347531,20549.155083209807,3267293.439442865,850.1310539099677
217,23271.195886747555,26058818.381945837,741.6502758338786,20771.13130011526,26921972.727999087,459.3136226998263,23451.285870101325,26318403.039183952,517.9336123255808,495.61746609029063,98711.22502687816,490.61054660565947,506.2969774638998,100044.06520541776,681.027346945587,491.0770278208316,100130.52739567042,1446.1451868462175,124.72276175339351,100376.04877046922,1206.804225330017,382.70918222941344,100728.23219662815,1208.8287753428451,127.44983434901589,99894.75566127135,677.2679437759073,377.4815849053421,99796.90093385201,686.7579874178697,22209.164322881472,26191454.096013412,686.8023986805196,22750.756247738376,26059572.1846597,747.9908178202706,490000006.7802359,23746.298330673842,26190869.22049488,674.9687848473925,25441.56484616799,26318478.636139136,670.1545922300031,20087.339645548505,3677549.115727497,589.2967649659204,19793.695860706892,3266828.541879842,854.5906507828023
218,22018.44589893863,26058921.196936868,739.2171928599438,22274.35816434387,26923716.016567398,468.42893545117715,22576.890238370688,26316602.736852087,523.6481201797999,500.21843408401804,100454.97918935324,490.7664355118797,497.76589399687805,100266.00698101235,685.1645952816547,497.9037324245468,99600.25861976064,1449.593612089644,128.58311561108522,100238.19794310712,1211.8276460807108,366.5481288037762,100336.72911324255,1220.9243679762383,121.28410946613788,100679.5962528216,677.6582290028776,368.3684760010812,99421.76281023896,698.2027852543061,23756.469152004018,26189864.559537895,689.7804459406208,22573.88375068263,26058119.10817148,743.9411534956724,489985128.8993329,23323.917467206113,26190220.302727055,662.6636267141685,22133.18264096254,26317789.6280564,670.8552817522007,19751.54278338937,3677337.7176626753,583.1206399753821,20342.502011371227,3267074.531256576,852.7100431803713
219,21644.969331155102,26058754.833991706,742.2803644403606,20683.695894486125,26922418.081419464,460.15395238121135,24455.040818823687,26317821.230332743,535.9580544846374,504.0228546445353,99600.08039270599,491.772618979869,496.9936073867045,100126.04584302078,692.7136096510663,501.92117814851474,100836.15979584042,1447.5295018173065,128.60595349211317,99252.6284122488,1205.388773798374,377.98702681967796,101594.08008308774,1209.6507654891295,118.78410548165341,99504.71900936784,681.607159318641,366.09188582103485,99982.6536980856,697.592539256492,21843.082348045522,26190320.924556028,680.0779603377305,21701.12390910543,26057795.718759384,736.0845895930404,489979100.1831239,24286.903720271475,26191032.60553314,664.7737391222233,22605.25333354423,26315739.143715907,666.1069579237611,20465.118727840127,3676141.5027717664,582.9336634995095,19909.024498416227,3268501.081083009,861.094558649867
220,23290.733265815863,26064567.696136534,739.3981642919653,22283.48032586966,26922764.1295864,458.5949514688679,22179.49642024852,26321622.686138853,528.6947535191493,492.1054582132466,100002.44606796282,486.49883825477053,498.1719572803106,100861.784878922,688.4346257308954,494.27027127064713,100179.08345884185,1456.6263290505246,128.7392807859309,100053.59795256756,1218.3227514307875,369.606050610339,100442.75446937144,1208.9421507004024,118.86769230289266,99322.65736582561,684.566905036868,378.3474538898721,100603.72685536431,698.0518015725111,21630.72054521078,26194442.425367933,678.8059093173107,21534.629779273277,26062498.297236588,743.925218734583,485012412.82962054,20996.519554115304,26193495.74609179,678.6225694471531,23543.213759905997,26320435.12557526,672.2328373721142,20195.464243502865,3679316.4700037725,578.9304150366236,21019.35988161944,3274100.612206711,857.506635117597
221,21596.653522062606,26064404.741638955,737.7578634988839,22299.71649600957,26922125.285391793,469.8204865986684,20922.90922975377,26318910.379019298,528.5844634758239,494.67820855336197,99986.00550762327,492.24600785004935,487.9162547676308,99900.81517881415,685.0797121193388,493.7680945882044,99986.03074799568,1438.301386235879,118.27720671760206,100182.91890987424,1214.0723470770704,375.50651553051,100740.42072531032,1211.3000480313224,117.11357337025366,100494.52518668739,679.4359039680404,372.1320910845121,99210.93310577191,696.961741096543,22679.456248095416,26195453.89779342,683.8936144697761,21517.26954407298,26066402.22989125,750.6226961783868,485006570.4636539,22425.375713198453,26194613.566128183,672.3488079453999,23453.699270642595,26321836.28849189,665.90470414895,19101.39750870643,3676039.2393401423,583.6425043002571,20808.893612753876,3272932.975078165,860.5246306584934
222,22129.604457442205,26064002.091386475,738.7697475913637,22777.009296927245,26920429.1941789,462.15959279391393,22061.859348527192,26321853.066932805,516.9510735024652,492.9556421785786,99732.57789654478,484.18440819755386,495.37917731819357,99012.19761911956,676.9320171605858,494.1114484481155,100549.67269733321,1451.9746182921813,119.03987276454546,100066.59131521164,1212.8793248058266,378.4235455091392,100490.00977254788,1204.0785689049003,123.20150229977072,100447.4496514367,682.9637193405595,376.4210477184556,99938.32680600112,688.7496445543227,21896.160631880415,26195749.974426717,688.8232080323787,21900.27386472878,26062489.477379553,744.1653768839269,484995183.34173244,21159.025291693033,26195435.310171418,675.6857898824081,22916.350522458262,26319827.44808279,661.4331359437366,20051.47513656268,3677004.387723151,587.0111946800503,17942.486799558963,3273197.3303381894,853.6298374935424
223,23174.607548710796,26064440.63126931,747.7000614575074,23802.3639807029,26922369.371813297,469.13688799964797,22037.135074169375,26319264.81503978,534.7793723478372,489.77853585477646,99856.9287954233,485.2975538009258,486.2391544936061,100244.99547431905,689.7705797280169,492.9441781703494,99990.96633840015,1443.6877124959624,122.63709544949586,99916.51925198233,1213.3510234330572,379.4419851392487,100313.961491977,1212.788268399125,115.84584182802635,100224.33853000823,678.6689619023591,372.71464779419625,99247.6514660058,685.8882350256143,21950.175173702068,26194293.27946333,685.3671411995058,21559.264047569515,26060141.84446742,736.7655045174495,485006558.7449112,22898.81292825153,26194007.40919208,673.7386407541497,23184.227240035074,26321036.414222833,661.4255502552403,20393.568318620033,3676794.7964904807,574.1247863358169,20485.41620812049,3273968.363040525,860.1792861965041
224,23622.02413647978,26064459.125907246,741.9384908304353,21466.007659610987,26923270.39095561,463.62321321012075,23266.822633556232,26322076.460373305,529.1354466210158,495.332937340956,99530.03447378895,484.0040538575803,498.5295313692504,100729.7349448401,692.2725773105091,495.07386686682185,99811.49216586529,1449.9892143803745,114.94225040849994,100483.62857875833,1204.2869601908283,383.47509385583317,100169.41653128884,1209.1004101661483,121.67939566096238,100611.02733638785,678.3446326922492,367.11292699868204,100270.52605267367,694.6860871473175,21023.886975897814,26194222.99951796,682.6942645059972,23187.01835445778,26063154.063362442,756.0789177828611,484984378.0289588,23433.325223612293,26195506.113953367,663.3841834718598,22798.547858412137,26322010.016608387,665.0499005431501,18556.61597587918,3677892.7129922598,582.8810021377456,19706.92146392421,3274108.64241502,869.3126298038006
225,22423.459040688525,26063729.557607315,740.3106146411585,23662.395136615614,26922084.238493074,464.94531434276786,22824.380140073743,26320586.48089398,524.7215116970228,491.9741374176857,99595.24773373983,480.7887040491851,495.9998902519721,100107.95069182472,696.6969372453289,484.75391366130964,100064.15876483392,1447.4151850098585,115.42808824828758,100222.20225760665,1202.7708520773874,373.8027209612768,100723.75959982359,1204.007179322008,130.0407918942941,99908.99547043606,671.6479642264189,373.34200491533494,100546.65521997304,698.435525899279,21500.06845753991,26195317.71101844,683.4699829750164,21458.640247451127,26063759.914939497,738.0280055627419,485019251.8186346,21687.045004791078,26195517.16715522,671.9777529062201,23617.063436818375,26320983.349036027,654.1622827713667,20966.34437122255,3677945.5134928045,582.7965911173761,19720.026881488255,3273780.8992649396,861.2708524922667
226,23348.292854925334,26064065.351948533,748.2352791009049,21301.817653383503,26920614.16989433,473.59736146843426,21363.89481052648,26321159.082321823,529.3887855805064,491.36616840235706,99902.82992038435,492.4389352074714,495.05105855708376,100172.30432061362,685.7641202787246,495.14613530902045,100625.41122695139,1447.901321138712,118.519795853508,99405.2076310898,1208.027042587819,375.70870800453093,100563.26040766665,1211.2660011736532,118.34587256450908,99420.35785344198,683.5513303540138,372.1960352240463,99587.80793407054,687.5673996855509,22580.15715213448,26194470.765036903,689.3294300953684,24008.594843320345,26065264.46869151,740.524914167743,485005162.55102634,20428.482911402185,26195224.50832906,672.3342701704329,23192.741167658583,26322292.845106985,661.8194753338232,19692.072858576932,3676016.93021681,588.8089236113959,20863.075137133015,3273236.789678485,853.9825126178267
227,21602.124806069252,26062947.751320366,749.786826229142,22141.14226695458,26922078.74612776,465.6406620836769,22139.523741364108,26320616.148321476,518.9076311121692,485.6418079827715,100518.24308083879,481.25295826046147,491.97823910352,99193.78326421266,690.1287018343724,502.0878532169067,100702.91178484137,1444.7779896399256,110.57677679710417,100853.37516371187,1210.6160554707928,378.6061896383419,99734.7020984284,1203.6823739605147,118.8037162171837,100101.25513329996,683.150112641143,372.93597017257554,100326.05083959334,680.672870040341,23266.919912836078,26195161.583914258,681.3971109052972,22255.843838174587,26063751.12697072,750.7412683013614,485000100.6071308,22804.654857988877,26196028.98309762,668.8943437800413,23612.38397050326,26320599.09550465,670.5365949489774,19435.0257103214,3676387.6952068573,583.4085579532043,20460.697246515567,3273161.290255022,861.6254043225676
228,25197.625801685426,26064116.071407944,750.2220655384405,22435.91130473193,26921381.413894642,457.62149975311405,21695.887389557236,26320669.78786506,534.0632962394733,495.13212879636677,99226.44984913485,488.03347150150563,494.54074366770203,100397.9014854833,696.9898626407846,490.20752011567043,99319.97993252349,1443.8968570810805,109.67746964103122,99386.90648745038,1207.3334916894557,373.5599016080707,99963.3685970076,1209.523064106098,120.7271224794647,99857.04032833512,679.281033763263,375.7344010448626,100032.60242356142,685.4537487883099,23394.68693905102,26194834.848234177,685.7481296275056,22671.793749683417,26067867.238326155,747.4436543579443,484991827.6649486,22901.197721270866,26193899.62762278,680.2302567022138,21909.873602106534,26320674.112570614,667.4439050121069,18088.244237267674,3677964.9351905813,577.0054681628412,20149.275594319417,3274129.0605052374,864.3229868753693
229,21394.155888905396,26064354.59302336,747.8256135464303,22314.8632597079,26922698.171603773,463.3420159355622,21958.27443110514,26320011.287230503,518.2648937646874,484.50813128375125,99776.57250618648,476.7828108656057,496.62660208828186,100776.55809763777,691.3200839729054,498.3076189420314,99171.20275419453,1442.023348952642,117.00203429214959,99697.5623225289,1211.4523256521984,367.2357424122887,99498.58029892234,1214.51402029867,119.63054321730291,100776.25207032828,679.2678380318993,370.9130271736101,100199.84475869611,693.3681433773997,24187.85130366853,26194765.37884841,686.6697670920153,23702.93814312445,26063545.10999513,739.5462276751236,484995636.0137973,21322.980729426614,26195842.836144995,664.4256678149053,22574.690634153885,26320566.56863719,667.0143682062915,20837.338269224256,3678404.3549444154,581.9292186842216,18999.710310146096,3274064.4442613064,859.7385364525662
230,22285.270497911915,26068565.44804147,734.9975971899122,21483.276845514778,26921454.083666034,468.32550658088167,19407.755515928373,26325919.8639828,525.9684191934052,472.014654907336,100501.27990231692,486.510600409967,478.3531269558366,100446.9644311473,690.6596467987753,495.6602619083785,99857.47161823526,1443.663784766817,124.30771041183559,99446.44940812726,1212.2333325012828,376.8212029108493,100023.49565247429,1207.190032074134,115.873638036063,100122.76816824885,673.8867855216932,366.8501561324431,100189.07914785105,694.5686178839529,21845.7255543684,26199015.512596488,684.6500131750831,21980.623552362078,26066964.187592603,745.6021980018166,480015396.9679685,22396.914419261277,26198472.836117934,672.5951864117595,21766.264980071654,26324790.846537933,663.9567802307865,18355.185539324284,3678070.91162978,584.6195192129793,18409.103336997865,3280483.508273075,861.6917941354163
231,23102.630503564757,26071512.245602295,750.7904882408858,23170.61651976388,26921772.614859592,473.8572038527955,23285.08293404995,26322963.623044953,525.5059679877917,496.9364757694809,99663.88466238452,481.89711571835664,481.1559110249796,100223.9181844881,677.5019141566202,492.18838004406285,100452.73678069322,1440.8263551842651,115.89061726201305,100643.87098621394,1207.7868189432006,373.61370959346027,100395.39243490808,1209.947292207899,114.31432097315839,100906.95615364838,671.1756430036584,377.9080783682443,99812.2619518952,692.8184572365789,21687.74479618139,26198421.79402506,689.5188037655204,23444.51584242113,26069694.68832188,750.4245690193121,479985531.2748842,21040.808525905464,26196709.48876856,677.9156941738167,22136.57602708909,26323258.5879029,662.489378092337,20404.348739925914,3678287.5033031995,579.5440737226713,19768.691077578947,3280175.5390570294,861.3225069615257
232,22852.130705588435,26067518.174970545,749.747379021986,22753.415821940496,26921149.69448279,467.46082848012975,23757.657630037782,26323491.214444928,519.8601773003945,486.59391699246237,100708.77895652823,495.61577307216425,491.7645471058756,100616.85504940749,689.6970645394744,486.5597394926039,100368.71643759981,1447.637902390515,113.01197447453816,99876.8769729778,1203.8542237726622,373.8003331202032,100238.84194750478,1209.378745711782,121.27581400364852,99549.16315499005,676.4507383656281,369.34291634942264,100638.73360050633,696.7373888386047,21450.79796703938,26198840.635596268,689.1978941435968,23422.58379609351,26069179.723322455,751.1469702452796,480003434.3632292,21417.36652390164,26199141.312195424,669.8955867517634,21477.433547206612,26323166.60921582,667.1392529576831,20348.205842802778,3678437.6628990504,579.672382354286,20693.07929573462,3281457.924060949,860.0733099214578
233,22140.540510688068,26068442.109908786,747.052416375642,23016.987412188886,26921586.405182276,475.2085600760593,22025.686226093596,26325343.43413109,528.2072940597658,493.9229107169822,98750.58130821688,483.9049670630051,493.21437011809985,100059.46326474576,685.2693506574802,485.55162412832897,99816.27465280407,1445.6618732710742,120.77680631237382,100369.46839017508,1202.0347835761474,370.2837958400633,100558.34825138137,1207.42790194708,108.12839234001711,100185.3343669139,680.1893017376851,372.08546776798465,100063.83737929515,689.6765103066618,23334.834826471146,26199675.516651276,692.5071995094335,21593.048486782096,26069783.700262576,737.19573780519,479976272.4917607,23082.593034606907,26199001.5621397,672.8547442439652,22897.37985158092,26324443.842901815,663.6401875387312,21655.910235196385,3678190.0409808117,588.0880593147268,18725.84031112577,3281020.9779935903,859.9244234335196
234,22182.822903499706,26069069.875620507,742.4444793368135,22516.704721712198,26922476.163200818,459.0316824895472,23275.18014908558,26325071.941097993,529.4196730415858,486.3662729079033,100302.99607783477,494.2776886604347,479.71105564313166,101005.29508691217,690.9594079211394,492.77291776885926,100109.16862765532,1445.1850635789895,125.90823861407652,99353.74186823927,1210.4716433309081,370.1366221021331,99710.14099057681,1208.518244017672,111.77455458539818,99871.55185401559,680.0311529192509,363.0807976326924,99607.21631982524,687.4104321555569,23707.658452455806,26198938.31647828,679.3181854505721,21752.969242578594,26068780.01266289,745.5364920865559,480007918.8658396,22793.788250036287,26200275.781848144,665.838630394621,22822.868391218617,26323639.35963819,667.3678076573776,20001.575969164536,3676269.672699823,576.9403354798997,18796.18372533448,3281400.315339709,863.7534402366516
235,23812.902829418363,26067870.069003504,743.3256569469072,22962.154554688797,26923081.89807938,466.68316016267005,24478.891899985585,26323556.8247688,524.429346162687,496.23472792802755,100290.72794845495,484.1440573689147,488.9003338259954,100275.09431738616,682.1785867110522,497.0560375938923,99602.05902032703,1450.5518823918105,119.33678696010492,100649.48011362038,1206.6465070369018,368.61890506411464,100473.4684441901,1204.2286010021994,113.13676346119843,99925.96950063454,672.9576432185283,371.8127825058791,100807.51930706772,695.2686954863615,22295.706106235055,26200392.97857302,693.2779901082613,21279.815594273074,26068381.544376843,748.020517071194,480004390.36891395,21976.397944266715,26199060.15941131,675.7665962667767,22336.082119624924,26322772.204956297,662.14528984105,19324.95008377537,3678858.797758361,585.6971308877763,18723.81867551204,3279298.4082196383,862.2125139231142
236,22611.5029449358,26069595.099143635,741.3451960040331,24303.98347201472,26920471.042299982,459.431164018242,21643.01847562151,26324266.985510513,530.0597120818134,496.0390580812678,100360.98669888565,484.5634105512165,490.2588179035021,99794.7810186578,677.8126357110691,480.6951906576638,99642.66465203502,1437.6160751211833,117.49732339371253,100287.59800847343,1204.8803739461764,367.3613381999124,99299.97921097446,1207.878628198372,116.05056605540051,100515.7730262793,682.6773242006732,372.58141393415593,99695.21459890254,688.6491234872824,19662.62677524307,26198638.506040495,687.338354207777,21094.426430281696,26068677.78650406,740.5633949509839,479997685.6956993,22118.81461912833,26197255.69987904,666.1610724138773,23129.33286624237,26324314.36290997,658.4883061562743,19252.758775398703,3679281.764176965,576.3343220756174,19329.819445718327,3280243.1683336585,858.8961688582016
237,22281.90677704807,26069887.801215038,742.2573721556176,22818.765341419865,26923838.899150345,466.0106540674118,22540.379202111344,26323924.880296722,527.6442744085342,489.61004682752986,100562.98145593546,488.8417353020476,490.19381313585245,100900.22961034562,685.8826117771115,485.14315314068216,99768.03079422373,1438.5644517921726,111.82739462442501,100377.38973280368,1199.751597873062,369.16335259407936,99971.74007511056,1211.075857373182,123.70933398923441,101363.61605457423,681.0825727574579,374.1950180246335,100213.3449896714,694.2141534722017,24407.372594708326,26200181.597358245,689.6254953924954,22674.575955424192,26069335.51218155,744.8990505782981,479994577.14443874,21665.44958385721,26196705.61416929,667.082386398402,20748.31432361663,26324045.126574583,658.1318212469745,19054.541136345993,3678877.0706369705,578.7577388240138,21122.617437078414,3279420.017207423,861.5100844821724
238,21820.789551564263,26070893.092916872,739.9614380375916,20973.309454840222,26921013.68091947,459.36158398749217,22643.56588466951,26323585.52249609,522.2404123991666,484.9187703267207,99695.04455057364,489.95995590248083,485.0737307048598,100166.68784986454,689.5488376835845,491.8159662883404,100970.28696377721,1441.1870323868113,124.7300759964078,99715.91299955515,1211.5735673497854,364.81439985987737,99839.11408925234,1210.1865369983802,117.98180767072796,100284.83373413392,687.101462117449,369.8673784176908,100288.24016900954,701.0422745530987,22248.71748860994,26198468.91912098,684.6931200916111,24147.688184905757,26070621.334124416,743.2390370742698,479999945.96520585,21086.104757395384,26199980.125675328,665.3374634193057,22096.313316853408,26324519.657320827,662.6006979866049,17680.52242098299,3676569.962624437,581.0857554908204,19940.26216415656,3281666.0958199385,860.8621082554474
239,20792.96788042271,26069923.7261329,747.4333021068688,22181.612430337864,26924034.278080706,469.82588307274136,23047.680753575394,26324460.875547756,522.9014440154707,485.5810797177692,99475.59210561382,495.0518488860028,492.59854462794607,99220.73440707324,694.3268059873793,491.8029360103974,100431.55000668427,1446.138821226325,113.15178544121373,100361.31924103892,1208.308028973627,379.22210383462055,99849.48024757208,1212.9207009958077,116.11493163941176,100658.80105378685,677.0013086232701,382.7275802037333,99826.97493324871,688.6098656374231,21743.69102218407,26198968.954231814,685.7762869797001,22417.079735847128,26071361.657280974,748.612942481471,480000488.3145228,22872.981614453354,26200161.450694636,663.442077202921,20715.751165765636,26324752.64353057,665.5734833585333,19681.35784478447,3678758.3745863726,573.1333318490218,19871.418334989266,3281554.0527048605,856.4352895373104
240,21849.11359801863,26073984.75116447,741.5452511433234,22228.37579167171,26922376.380139783,470.1809258864379,22962.728933536302,26326397.167709652,528.3683277217618,477.7204805926755,100382.86090910908,490.6910123026672,489.55640928281196,99634.16183726274,678.4934303544371,480.05442610595117,99348.66476231827,1445.3188232704954,117.00522491704214,100392.05748440015,1199.0292005655865,375.09087002521153,100469.27977774327,1204.0965151011019,115.52894318303437,100528.26908199448,673.807249377045,374.7245135773707,99382.88942998945,682.9239394917703,21808.375519728434,26201953.711813137,695.8651539833068,21814.2622041388,26073089.596613925,743.6720345285198,474988431.82809085,24958.644998614694,26201611.165397123,668.0041243286769,21651.203927511855,26327733.053772017,664.5357732083232,18816.6379730172,3678471.929051862,580.7659788212566,19446.08143227865,3289336.2224079845,860.7408218185865
241,23107.455049351367,26074200.88334213,742.7128848919613,22341.448813741983,26922037.1754897,469.85775907003233,22523.27963902952,26327522.629284136,526.8818874341827,479.5298991419046,99922.25266182974,485.005829979155,487.27524821717276,99359.68871891941,690.5640807497784,480.03630947335205,99701.01859237888,1438.1310322621796,117.25657717510015,100810.83564820218,1202.1368543163128,369.04293054764906,100015.00050344644,1200.3080977140976,106.39071028131409,99978.97840692256,674.8958732559657,372.5068091228024,100086.36493204802,690.2961656243797,22871.404720961396,26202442.653254416,687.8499734305368,23309.80964799792,26073649.589506965,745.2220976726843,474989209.4450125,23146.536557423,26204251.900341455,672.1682387359906,23659.33762716892,26329872.321304876,668.3354100416036,18085.32908631658,3676807.8558081673,585.36621221439,19489.508796308797,3287821.36301981,852.3267054471307
242,22328.23821486843,26076247.5661445,744.000784038295,22254.174791703816,26921453.327167492,472.18238476779294,21451.32469604652,26327314.535461802,527.719026975794,488.0502678309659,98905.44526901765,480.1139239154126,479.9311754319802,100687.40079539233,686.496072710151,481.1118464057326,100484.61164013264,1434.3390581905223,110.5968550195124,98267.95799138102,1209.5849502042417,364.72000848235916,99429.60928727656,1205.450270618617,117.21587062182392,99730.51879597775,675.1897126264662,370.46772117981595,100174.03101142212,695.9405517093064,22172.888991578373,26201934.321570624,691.7854941449604,23234.581471951533,26078185.6629916,745.6528310042786,475003397.3664568,22261.20662109639,26202915.720657688,672.4658463879475,21364.337972882862,26326577.541385025,667.9784316008061,19277.811570013957,3677565.1520553217,586.3931559584286,20551.01860389403,3287086.4496831764,859.3128520868746
